,INFY.BO,YESBANK.BO,SUNPHARMA.BO,MARUTI.BO,KOTAKBANK.BO,INDUSINDBK.BO,AXISBANK.BO,RELIANCE.BO,TCS.BO,LT.BO,SBIN.BO,HDFC.BO,ICICIBANK.BO,TATASTEEL.BO,HDFCBANK.BO,ITC.BO,TATAMOTORS.BO,VEDL.BO,HINDUNILVR.BO,ADANIPORTS.BO,M&M.BO,BAJAJ-AUTO.BO,ASIANPAINT.BO,WIPRO.BO,HEROMOTOCO.BO,NTPC.BO,COALINDIA.BO,POWERGRID.BO,TATAMTRDVR.BO
110,433.5409851074219,275.7773132324219,496.54949951171875,6856.63232421875,960.1903686523438,1450.490234375,507.1304626464844,661.760986328125,1183.5301513671875,1105.1588134765625,288.79998779296875,1525.4482421875,280.9690246582031,457.2919006347656,786.8115844726562,294.3985290527344,481.45001220703125,201.59283447265625,1027.6173095703125,332.8761901855469,653.6361083984375,2559.067626953125,1129.2913818359375,198.37266540527344,3322.377685546875,120.29170989990234,219.07894897460938,180.6532745361328,286.75
111,425.0568542480469,274.34991455078125,489.8089904785156,6921.96728515625,962.8858032226562,1454.81689453125,508.5645751953125,652.8732299804688,1180.125732421875,1100.720947265625,288.54998779296875,1514.2613525390625,285.91943359375,452.0985412597656,788.9852905273438,295.8211975097656,476.20001220703125,196.7361602783203,1023.9220581054688,332.2879943847656,679.7191772460938,2556.999755859375,1123.5401611328125,199.00198364257812,3325.309326171875,119.35919952392578,215.9621124267578,184.06350708007812,287.8500061035156
112,435.5997009277344,276.63946533203125,496.744873046875,6853.7060546875,961.5879516601562,1458.0123291015625,503.91607666015625,646.98046875,1183.1402587890625,1120.7994384765625,287.3500061035156,1526.2681884765625,280.4436950683594,445.8300476074219,786.0629272460938,298.38201904296875,476.3999938964844,190.3566436767578,1051.37255859375,342.9247131347656,683.5344848632812,2554.12255859375,1129.72998046875,200.7061767578125,3317.9794921875,119.47107696533203,217.43850708007812,184.0192108154297,287.45001220703125
113,434.9267578125,283.948974609375,502.8992004394531,6825.40380859375,961.28857421875,1491.640625,502.2841796875,645.154296875,1188.2425537109375,1116.014404296875,287.3999938964844,1552.789306640625,278.6903991699219,440.1893005371094,790.1688232421875,302.69744873046875,478.54998779296875,188.33987426757812,1043.2620849609375,350.2283020019531,680.7269897460938,2558.932861328125,1133.53173828125,204.48504638671875,3413.22216796875,121.07477569580078,220.47329711914062,182.6019744873047,288.04998779296875
114,430.77691650390625,291.2201232910156,500.5547180175781,6837.25244140625,965.5313720703125,1482.1029052734375,507.4271545410156,647.1753540039062,1206.424072265625,1128.8026123046875,287.3500061035156,1548.786865234375,280.09283447265625,439.8312683105469,790.1446533203125,305.68206787109375,478.0,188.8749542236328,1053.531982421875,353.80657958984375,683.1265258789062,2608.023681640625,1132.751953125,205.83755493164062,3399.8505859375,121.22332000732422,216.78231811523438,181.6719207763672,288.04998779296875
115,439.4130554199219,287.9629821777344,492.88616943359375,6827.99365234375,965.2318725585938,1485.593505859375,504.75677490234375,639.6268310546875,1250.1810302734375,1110.7601318359375,287.25,1548.9315185546875,279.2167053222656,438.756103515625,791.6903686523438,299.4239807128906,460.8999938964844,188.66915893554688,1048.8770751953125,354.73785400390625,677.487548828125,2585.141357421875,1125.48974609375,207.70870971679688,3390.166748046875,118.01683807373047,215.634033203125,179.98892211914062,279.95001220703125
116,431.3601379394531,286.267333984375,499.3335876464844,6911.22216796875,966.1802978515625,1489.870849609375,507.6744079589844,652.1914672851562,1213.0570068359375,1118.1065673828125,290.75,1540.7342529296875,284.56134033203125,439.6968688964844,792.4633178710938,300.579345703125,457.95001220703125,192.0441131591797,1062.2181396484375,352.6301574707031,687.5897216796875,2583.47802734375,1132.9957275390625,203.33706665039062,3415.265625,117.71884155273438,216.49526977539062,181.45046997070312,280.6000061035156
117,429.0271911621094,283.3262939453125,516.2337036132812,6940.0517578125,977.2117309570312,1498.3270263671875,509.0591125488281,647.662353515625,1169.5225830078125,1109.94384765625,288.79998779296875,1575.8870849609375,282.9263000488281,446.770751953125,794.8543701171875,300.0016784667969,460.75,192.66151428222656,1049.452880859375,351.99285888671875,680.4390869140625,2579.7470703125,1114.76708984375,202.11398315429688,3362.40234375,117.83070373535156,215.47000122070312,183.17771911621094,285.3500061035156
118,425.5952453613281,284.7728576660156,512.6680908203125,7148.4814453125,983.5013427734375,1501.670166015625,507.82281494140625,650.3895263671875,1164.300048828125,1111.3232421875,288.5,1586.3023681640625,284.3844299316406,453.3512878417969,805.1915893554688,294.8027038574219,467.20001220703125,201.38702392578125,1051.1805419921875,352.7281494140625,684.5902099609375,2576.9150390625,1125.197265625,198.85379028320312,3357.781982421875,117.75550842285156,214.6087646484375,183.13343811035156,291.1000061035156
119,432.3919677734375,284.19805908203125,520.8250732421875,7081.466796875,974.6660766601562,1481.0704345703125,501.839111328125,642.5244750976562,1154.865966796875,1085.859130859375,285.04998779296875,1584.951904296875,279.0378723144531,454.29205322265625,806.3267211914062,293.0215148925781,456.5,201.59283447265625,1055.6435546875,350.0812683105469,683.5344848632812,2541.669921875,1121.3956298828125,194.98304748535156,3353.606201171875,117.83070373535156,213.46046447753906,182.46910095214844,283.25
120,429.879638671875,286.267333984375,524.048828125,7050.57470703125,972.569580078125,1466.5177001953125,500.75115966796875,639.2371826171875,1163.640380859375,1086.515869140625,283.79998779296875,1609.0623779296875,278.1989440917969,455.4113464355469,811.3504028320312,293.3584899902344,449.6000061035156,196.32456970214844,1058.2828369140625,352.43408203125,680.1990356445312,2542.7490234375,1121.3956298828125,192.16738891601562,3333.971435546875,119.32160949707031,212.3121795654297,186.01219177246094,278.1000061035156
121,430.0815124511719,277.6836853027344,526.0513916015625,7049.423828125,966.3300170898438,1474.728271484375,502.6303405761719,660.3243408203125,1171.8929443359375,1101.7811279296875,284.3500061035156,1592.2333984375,282.0426330566406,450.26214599609375,807.099609375,288.5927429199219,451.6000061035156,194.2255096435547,1067.9290771484375,352.6301574707031,674.3202514648438,2545.4462890625,1119.5433349609375,189.7222442626953,3364.267822265625,119.20975494384766,211.04083251953125,186.1007843017578,275.45001220703125
122,427.23272705078125,277.0035705566406,531.71728515625,7014.40576171875,962.985595703125,1468.9759521484375,502.4819641113281,674.2526245117188,1143.5777587890625,1085.737060546875,284.04998779296875,1579.5032958984375,280.0546569824219,450.0835876464844,802.8246459960938,290.6627197265625,448.45001220703125,194.01971435546875,1059.19482421875,353.1693115234375,666.4736938476562,2531.375,1117.927001953125,193.2412872314453,3357.781982421875,118.87416076660156,208.66221618652344,186.2779083251953,273.54998779296875
123,421.9388122558594,276.2467346191406,516.9175415039062,6971.3759765625,983.9005126953125,1475.1707763671875,504.4106140136719,675.884033203125,1137.0987548828125,1080.07958984375,285.8500061035156,1580.757080078125,279.7008056640625,449.5911560058594,805.7229614257812,294.89892578125,455.5,194.67825317382812,1047.6771240234375,355.5221252441406,666.3777465820312,2525.531005859375,1121.453857421875,188.9071807861328,3356.9384765625,119.5086669921875,209.48243713378906,185.56930541992188,282.75
124,416.9814453125,274.8288879394531,512.9122924804688,6958.759765625,988.4429321289062,1485.937744140625,514.2020874023438,686.2572021484375,1153.443115234375,1097.2774658203125,288.5,1594.837158203125,283.3247985839844,464.9926452636719,817.0020751953125,298.8945007324219,452.29998779296875,199.16448974609375,1051.37255859375,366.35498046875,665.2979125976562,2548.50341796875,1130.123291015625,188.46261596679688,3399.2734375,119.76907348632812,208.2521209716797,188.13804626464844,283.1499938964844
125,423.4193115234375,276.3904113769531,511.6911926269531,6922.4951171875,981.0054931640625,1489.625,506.1908874511719,687.766845703125,1157.9962158203125,1094.99755859375,290.0,1575.3082275390625,286.6243896484375,467.58935546875,815.2872924804688,297.0170593261719,467.1499938964844,198.50595092773438,1052.0443115234375,368.315673828125,666.9295654296875,2532.2744140625,1127.33154296875,188.24032592773438,3377.194580078125,118.46428680419922,208.45716857910156,184.37350463867188,287.8999938964844
126,423.4866027832031,274.4169921875,515.7940673828125,6971.328125,990.2399291992188,1469.516845703125,501.9874572753906,690.6157836914062,1141.187255859375,1097.0242919921875,290.20001220703125,1569.4736328125,285.1057434082031,463.51434326171875,821.0113525390625,297.6428527832031,457.29998779296875,195.99533081054688,1078.534912109375,362.2865295410156,664.77001953125,2536.455322265625,1131.9356689453125,189.61061096191406,3348.275390625,119.28492736816406,205.66845703125,182.4248046875,284.6499938964844
127,421.84906005859375,278.3830261230469,526.2467651367188,7018.2431640625,995.9803466796875,1465.0428466796875,502.3335876464844,697.9451293945312,1136.3021240234375,1086.140625,294.54998779296875,1595.8016357421875,283.587158203125,460.73907470703125,820.141845703125,299.1351623535156,452.79998779296875,192.70266723632812,1059.6990966796875,362.04144287109375,670.0010375976562,2553.85302734375,1139.96826171875,188.68490600585938,3316.735595703125,118.50189208984375,201.9364776611328,178.5717315673828,282.04998779296875
128,423.2174072265625,275.2503967285156,531.3753662109375,6943.36181640625,983.8007202148438,1466.026123046875,499.0697937011719,698.8461303710938,1119.6444091796875,1077.761962890625,288.8500061035156,1592.0888671875,285.59564208984375,454.337158203125,810.8191528320312,299.27960205078125,443.1000061035156,194.84288024902344,1061.9266357421875,358.0220642089844,660.3788452148438,2539.602294921875,1130.4169921875,190.3150177001953,3252.01171875,117.71884155273438,201.2803192138672,181.84906005859375,275.8500061035156
129,415.5906982421875,271.1980895996094,531.082275390625,6899.42041015625,972.6693725585938,1465.0428466796875,487.3990783691406,699.284423828125,1112.6533203125,1064.46728515625,279.3999938964844,1592.5709228515625,282.1665344238281,457.0672912597656,805.6746215820312,300.0498046875,441.54998779296875,195.04867553710938,1057.6654052734375,360.0317687988281,657.4274291992188,2498.78271484375,1110.8740234375,189.68470764160156,3283.685302734375,117.56937408447266,200.74716186523438,181.71620178222656,276.6000061035156
130,414.7158203125,277.5400085449219,532.5964965820312,6945.041015625,972.3199462890625,1465.092041015625,489.0804748535156,681.070556640625,1115.1671142578125,1062.4688720703125,276.3999938964844,1570.6307373046875,285.0567626953125,465.5293273925781,804.7568969726562,296.6800842285156,442.1499938964844,199.4114532470703,1055.196044921875,357.1396789550781,650.4447021484375,2500.7607421875,1086.53076171875,191.4630126953125,3276.48876953125,118.3900146484375,201.6083984375,183.62060546875,274.0
131,417.0038757324219,275.43243408203125,526.0513916015625,6929.35400390625,946.7129516601562,1452.9486083984375,506.0920104980469,678.3434448242188,1107.31298828125,1064.842529296875,272.54998779296875,1573.9581298828125,287.7510986328125,478.781494140625,813.5191040039062,299.80908203125,435.95001220703125,206.4906463623047,1053.35595703125,356.99267578125,650.6366577148438,2520.09130859375,1081.1920166015625,192.09329223632812,3304.297119140625,117.94256591796875,201.1162567138672,184.1077880859375,268.95001220703125
132,419.7629699707031,280.0882873535156,541.6814575195312,6924.845703125,953.8510131835938,1455.2099609375,510.4437255859375,672.1828002929688,1121.4090576171875,1055.71337890625,273.6000061035156,1558.8167724609375,284.2239990234375,487.4220886230469,808.7952880859375,311.79571533203125,432.5,205.0089569091797,1047.4486083984375,355.3260803222656,646.7494506835938,2508.94287109375,1081.6328125,191.72283935546875,3311.0595703125,118.16629028320312,200.29605102539062,186.49935913085938,263.29998779296875
133,426.8289489746094,286.1236572265625,538.7508544921875,7060.50439453125,946.9624633789062,1461.25732421875,512.07568359375,674.0578002929688,1125.696533203125,1056.8111572265625,274.70001220703125,1564.45849609375,284.0770263671875,491.9444885253906,811.732421875,329.5589294433594,430.6499938964844,209.04244995117188,1060.9581298828125,360.8160095214844,654.5718994140625,2509.12255859375,1095.396240234375,192.16738891601562,3382.982421875,116.78632354736328,204.1920623779297,187.11940002441406,265.95001220703125
134,430.91143798828125,284.5812683105469,539.1416015625,7072.2568359375,957.39501953125,1472.515869140625,503.42156982421875,692.85595703125,1121.2384033203125,1053.2454833984375,273.0,1582.0107421875,283.587158203125,489.2133483886719,808.5260620117188,324.5525207519531,427.6499938964844,209.94793701171875,1055.8739013671875,363.953125,650.1327514648438,2491.635009765625,1086.138916015625,192.57443237304688,3313.970458984375,117.71884155273438,202.46961975097656,186.23362731933594,262.45001220703125
135,426.6719055175781,288.2311706542969,537.8717041015625,7071.87353515625,955.9973754882812,1487.658447265625,508.1689453125,701.1837768554688,1118.27880859375,1060.56396484375,275.0,1571.40234375,286.67333984375,492.2574462890625,807.9876098632812,318.7276916503906,432.04998779296875,215.01039123535156,1062.65283203125,364.88446044921875,664.6980590820312,2492.129638671875,1103.3310546875,190.83367919921875,3320.329833984375,118.42670440673828,203.00274658203125,186.18934631347656,265.54998779296875
136,425.0792236328125,287.5318908691406,532.3034057617188,7165.9423828125,956.6961669921875,1494.8365478515625,509.0179138183594,701.9629516601562,1112.1317138671875,1061.59619140625,280.8999938964844,1588.76171875,287.6040954589844,496.3765563964844,811.95263671875,324.2155456542969,437.1000061035156,215.01039123535156,1057.52001953125,364.78643798828125,660.7627563476562,2503.87109375,1107.641357421875,190.49974060058594,3333.182861328125,117.79310607910156,206.07855224609375,185.8793182373047,265.79998779296875
137,419.91998291015625,288.0396423339844,536.992431640625,7127.6142578125,962.3367919921875,1498.5238037109375,502.67578125,726.0208129882812,1106.1556396484375,1066.8782958984375,280.20001220703125,1571.2093505859375,283.9300537109375,495.88409423828125,815.2078857421875,321.6641845703125,436.79998779296875,211.84121704101562,1063.088623046875,363.5610046386719,659.9229125976562,2484.01123046875,1094.36767578125,190.1292724609375,3298.340576171875,118.65042114257812,205.91452026367188,185.3921661376953,264.95001220703125
138,430.2609558105469,289.8023376464844,549.9849853515625,7132.79443359375,965.6312255859375,1533.7252197265625,509.1177673339844,726.8242797851562,1157.692626953125,1083.485595703125,285.54998779296875,1579.8409423828125,285.59564208984375,500.7193908691406,820.7149047851562,320.8458251953125,446.75,214.72227478027344,1062.1201171875,368.0705871582031,656.37158203125,2503.779296875,1107.641357421875,198.94664001464844,3343.3486328125,119.4334716796875,212.59927368164062,187.20799255371094,268.04998779296875
139,437.77557373046875,289.49578857421875,550.7175903320312,7148.57763671875,957.0955810546875,1533.1844482421875,506.8705749511719,728.1635131835938,1172.4149169921875,1087.895263671875,283.6000061035156,1583.071533203125,283.88104248046875,498.794677734375,822.6485595703125,318.1018981933594,456.95001220703125,212.2939453125,1072.1917724609375,364.6883850097656,667.1456298828125,2562.394775390625,1107.1514892578125,195.1312255859375,3358.88916015625,121.59647369384766,208.66221618652344,187.69515991210938,272.0
140,436.8782958984375,290.2525939941406,549.2523193359375,7171.74658203125,955.8967895507812,1546.40966796875,506.6708068847656,735.6146850585938,1156.8580322265625,1088.4862060546875,287.3999938964844,1581.4320068359375,286.8203125,500.4064636230469,822.84423828125,316.4652099609375,460.95001220703125,213.98146057128906,1094.0299072265625,366.3059387207031,660.642822265625,2555.606689453125,1109.6005859375,195.57577514648438,3342.632080078125,122.00635528564453,208.12908935546875,189.59954833984375,274.1000061035156
141,437.9998779296875,303.0705261230469,556.1881713867188,7259.0517578125,960.491943359375,1553.83349609375,511.364990234375,750.6135864257812,1159.21044921875,1116.0941162109375,288.6000061035156,1597.3448486328125,291.71905517578125,504.1224670410156,822.9666748046875,326.0447998046875,458.3999938964844,216.57440185546875,1097.4190673828125,367.7764892578125,670.4746704101562,2559.73486328125,1101.2249755859375,195.76052856445312,3358.53076171875,122.11824035644531,207.88302612304688,190.52963256835938,275.79998779296875
142,436.0931701660156,299.9091491699219,557.3115844726562,7249.9853515625,975.9757080078125,1547.884521484375,512.463623046875,756.642822265625,1137.7437744140625,1113.150146484375,291.6000061035156,1604.1572265625,291.9639587402344,500.9881896972656,822.8688354492188,324.6488037109375,451.8999938964844,216.0393524169922,1103.714111328125,367.4333190917969,673.6785888671875,2578.814453125,1095.298095703125,192.27804565429688,3361.66552734375,124.5792465209961,205.50439453125,190.44105529785156,272.75
143,442.0599670410156,296.44122314453125,558.0930786132812,7220.00390625,976.7249145507812,1555.1116943359375,510.3163146972656,766.675048828125,1136.2733154296875,1111.773193359375,292.79998779296875,1607.563720703125,296.9116516113281,500.4064636230469,823.7498779296875,313.6249694824219,454.29998779296875,221.84268188476562,1116.400390625,374.0997009277344,676.637939453125,2579.410888671875,1102.54736328125,198.27980041503906,3371.114501953125,125.3998794555664,202.75668334960938,191.85829162597656,271.8999938964844
144,442.0824279785156,297.4279479980469,564.6870727539062,7248.6904296875,976.4752197265625,1552.54541015625,516.3587646484375,751.1325073242188,1140.798095703125,1118.9432373046875,290.45001220703125,1608.8775634765625,296.4707946777344,503.9429626464844,823.6275024414062,274.00665283203125,456.04998779296875,220.81370544433594,1121.6300048828125,374.0997009277344,675.2438354492188,2590.51025390625,1122.62939453125,199.05828857421875,3390.59619140625,124.5792465209961,203.78196716308594,190.79534912109375,271.70001220703125
145,439.6149597167969,299.4972229003906,574.6512451171875,7253.9189453125,993.7070922851562,1556.0,519.5048828125,757.8535766601562,1162.2366943359375,1121.6025390625,293.20001220703125,1610.7265625,295.9319152832031,511.28570556640625,828.5470581054688,280.64984130859375,460.54998779296875,224.9295196533203,1116.497314453125,373.1193542480469,676.6868286132812,2591.15234375,1132.523193359375,200.9847869873047,3373.309326171875,124.8029556274414,209.19537353515625,193.6298370361328,274.25
146,434.7248229980469,301.0108337402344,568.6433715820312,7186.5693359375,979.3721313476562,1541.5401611328125,539.6298828125,755.4813842773438,1159.7510986328125,1126.6358642578125,290.6499938964844,1606.8822021484375,294.4622802734375,507.08551025390625,836.1589965820312,278.9649658203125,460.20001220703125,222.089599609375,1116.3519287109375,372.5311279296875,681.18701171875,2585.556884765625,1133.3070068359375,199.31712341308594,3340.48291015625,123.27445220947266,209.5234375,193.93984985351562,273.3999938964844
147,439.6149597167969,302.50531005859375,563.2705688476562,7221.97119140625,997.60302734375,1547.2647705078125,539.530029296875,783.8978271484375,1181.4266357421875,1119.8455810546875,290.3500061035156,1597.6365966796875,295.09918212890625,504.0754699707031,833.8093872070312,277.761474609375,464.6000061035156,220.77255249023438,1121.9688720703125,373.8546142578125,676.515625,2582.208740234375,1132.278564453125,212.2097625732422,3295.788330078125,122.56568908691406,215.1009063720703,190.8396453857422,274.6000061035156
148,444.68450927734375,305.1206359863281,558.0930786132812,7245.28466796875,990.5603637695312,1532.952880859375,533.6373291015625,798.6744384765625,1208.0135498046875,1119.2757568359375,294.45001220703125,1591.2135009765625,296.813720703125,499.37744140625,849.0821533203125,282.28656005859375,463.6000061035156,217.8914794921875,1121.24267578125,379.58966064453125,679.1814575195312,2593.078857421875,1132.474365234375,216.21092224121094,3306.088623046875,122.3419418334961,214.3627166748047,192.07974243164062,273.95001220703125
149,446.00799560546875,309.2687072753906,553.5505981445312,7209.7392578125,986.3648071289062,1522.7864990234375,543.9745483398438,792.3733520507812,1226.1385498046875,1112.057861328125,296.25,1588.5859375,297.7444763183594,504.5311584472656,851.4317626953125,280.55352783203125,456.1499938964844,225.87615966796875,1113.1561279296875,382.18756103515625,679.9151611328125,2609.681640625,1128.4580078125,214.7665557861328,3320.15087890625,122.3052749633789,212.06610107421875,191.68112182617188,269.04998779296875
150,445.8284912109375,328.12200927734375,565.0778198242188,7270.27685546875,985.6156005859375,1559.7508544921875,528.194091796875,801.540771484375,1218.583251953125,1120.320556640625,295.75,1589.5103759765625,303.9168701171875,515.7509765625,856.522705078125,282.4790954589844,456.75,231.14439392089844,1127.537353515625,385.3736572265625,691.1901245117188,2603.3525390625,1110.4332275390625,214.8406524658203,3329.91357421875,123.75951385498047,213.3374481201172,192.07974243164062,270.5
151,436.205322265625,342.338623046875,559.8515014648438,7284.04443359375,997.5530395507812,1586.054931640625,524.0492553710938,789.90234375,1184.9849853515625,1122.7896728515625,298.29998779296875,1682.2095947265625,300.83062744140625,511.7375793457031,875.2220458984375,277.9059143066406,445.6499938964844,230.48585510253906,1135.52685546875,384.83447265625,683.95068359375,2611.01171875,1125.1273193359375,214.9512939453125,3320.688232421875,123.01311492919922,209.97457885742188,192.07974243164062,262.20001220703125
152,447.66790771484375,353.3172302246094,538.0670166015625,7312.490234375,1002.9473876953125,1605.9930419921875,514.3612670898438,787.8761596679688,1184.2216796875,1100.803955078125,299.20001220703125,1736.02880859375,290.00445556640625,503.1630554199219,870.62060546875,280.4091491699219,446.29998779296875,226.12313842773438,1117.659423828125,388.3147277832031,681.8963012695312,2589.317626953125,1129.3394775390625,214.06216430664062,3252.929931640625,122.15580749511719,206.40663146972656,189.55526733398438,261.8999938964844
153,453.7019958496094,346.7549743652344,519.4085693359375,7394.99951171875,1018.680908203125,1620.452880859375,518.2064819335938,797.5624389648438,1189.6114501953125,1132.144287109375,312.54998779296875,1738.3155517578125,295.833984375,517.712646484375,872.9702758789062,274.53619384765625,444.5,230.19776916503906,1116.9329833984375,389.8392333984375,685.7849731445312,2575.420654296875,1135.804931640625,214.13624572753906,3272.903564453125,122.3795394897461,204.35610961914062,197.57151794433594,260.54998779296875
154,450.8756408691406,349.8684387207031,522.2903442382812,7540.01171875,1014.5352172851562,1643.4013671875,515.5098876953125,792.4722290039062,1192.416259765625,1129.152587890625,308.79998779296875,1726.88037109375,296.07891845703125,521.7720947265625,878.868896484375,277.0393981933594,446.8999938964844,232.13218688964844,1135.962646484375,396.3308410644531,697.9403076171875,2589.547119140625,1124.6864013671875,218.02676391601562,3333.3173828125,122.97644805908203,206.85775756835938,198.6344451904297,262.45001220703125
155,445.2452697753906,350.5390319824219,512.1307983398438,7498.37451171875,1009.0910034179688,1637.92333984375,515.7595825195312,805.0989990234375,1176.876220703125,1117.3763427734375,307.6499938964844,1718.705322265625,295.4910583496094,518.0775146484375,878.501708984375,274.53619384765625,439.5,230.93861389160156,1131.4593505859375,404.5928649902344,692.21728515625,2570.32958984375,1120.42529296875,218.10086059570312,3403.89697265625,127.9727554321289,205.25833129882812,196.1985626220703,260.25
156,441.2748718261719,342.0512390136719,504.2668762207031,7424.7880859375,995.8048706054688,1623.907470703125,505.3724365234375,816.1937255859375,1187.46484375,1115.286865234375,300.75,1691.1146240234375,289.61260986328125,510.4153747558594,871.3549194335938,270.9257507324219,431.8500061035156,230.44471740722656,1132.6700439453125,400.8552551269531,693.048828125,2600.32568359375,1123.0211181640625,214.61837768554688,3438.6494140625,128.6063690185547,198.36854553222656,196.55288696289062,253.60000610351562
157,442.0599670410156,346.6304016113281,494.9376220703125,7462.876953125,997.1035766601562,1643.549560546875,507.81939697265625,801.8372802734375,1203.3009033203125,1117.518798828125,305.45001220703125,1686.491455078125,290.15142822265625,524.964111328125,876.83740234375,270.2999572753906,435.1000061035156,237.6885528564453,1154.2657470703125,400.2159423828125,693.7581176757812,2636.05419921875,1133.208984375,214.35853576660156,3545.68310546875,132.18601989746094,204.39712524414062,199.16590881347656,255.5500030517578
158,434.3435363769531,345.09765625,494.2538146972656,7521.15966796875,997.0535278320312,1632.2972412109375,505.3724365234375,798.9215087890625,1194.6390380859375,1119.608154296875,311.1000061035156,1680.3604736328125,293.8744812011719,547.3128051757812,874.9527587890625,269.577880859375,430.45001220703125,236.8242645263672,1146.8572998046875,406.55999755859375,684.4642944335938,2651.00634765625,1126.1558837890625,213.76577758789062,3541.16015625,130.02391052246094,206.11956787109375,200.095947265625,251.14999389648438
159,432.7508850097656,337.84564208984375,488.8321228027344,7441.52978515625,986.8643188476562,1615.7646484375,498.68072509765625,792.3981323242188,1191.3955078125,1111.91552734375,303.8500061035156,1674.52099609375,288.8778076171875,561.6796264648438,871.40380859375,263.9937744140625,430.3999938964844,245.2616729736328,1148.7943115234375,407.1993103027344,682.9478759765625,2672.838134765625,1122.286376953125,212.98825073242188,3504.5263671875,127.82331085205078,200.6241455078125,196.81863403320312,248.4499969482422
160,434.9267578125,333.6400451660156,463.7750549316406,7357.822265625,991.7091674804688,1615.123046875,488.0439453125,790.1494750976562,1193.3699951171875,1097.8597412109375,302.20001220703125,1685.0804443359375,284.9588317871094,551.8738403320312,863.9632568359375,262.54962158203125,416.75,246.6199188232422,1146.32470703125,390.42938232421875,680.6000366210938,2598.76611328125,1131.690673828125,212.46958923339844,3479.044189453125,129.427001953125,198.9427032470703,196.55288696289062,242.35000610351562
161,440.7814025878906,331.3887939453125,449.5125732421875,7272.67626953125,992.7081298828125,1610.1385498046875,486.2961120605469,782.8353271484375,1197.805908203125,1101.1839599609375,296.54998779296875,1656.90576171875,282.8523254394531,551.463134765625,861.393310546875,262.9347229003906,380.8999938964844,246.0025177001953,1134.4132080078125,380.05267333984375,679.6217041015625,2563.67919921875,1128.7518310546875,213.39529418945312,3481.41796875,128.9052276611328,196.0719451904297,192.9212188720703,219.89999389648438
162,443.1367492675781,333.43890380859375,440.8671875,7150.255859375,990.0609130859375,1604.5123291015625,489.34234619140625,764.3029174804688,1189.582763671875,1088.9752197265625,280.6499938964844,1648.7794189453125,281.28472900390625,543.801025390625,857.305908203125,261.4423828125,374.3999938964844,229.41575622558594,1116.4488525390625,377.59375,658.5639038085938,2557.900146484375,1121.11083984375,214.80311584472656,3443.6650390625,126.0710678100586,193.44728088378906,193.76271057128906,223.1999969482422
163,439.4130554199219,340.8537292480469,461.57708740234375,7307.9814453125,981.4199829101562,1602.1929931640625,490.6407165527344,777.4486083984375,1177.725341796875,1102.2412109375,278.04998779296875,1668.487060546875,285.8895263671875,566.6973266601562,860.4877319335938,261.0572814941406,375.6499938964844,238.05899047851562,1115.964599609375,389.199951171875,663.137451171875,2599.087158203125,1130.4659423828125,214.13624572753906,3541.65234375,128.1964874267578,195.74388122558594,197.04005432128906,226.5500030517578
164,438.22418212890625,337.4912109375,473.9835205078125,7388.90625,1000.5,1627.115478515625,498.4809875488281,774.384521484375,1188.1806640625,1097.4827880859375,282.8999938964844,1694.91015625,288.2409362792969,574.4503784179688,871.5261840820312,268.9039306640625,389.04998779296875,244.60313415527344,1149.4720458984375,390.92120361328125,669.4474487304688,2614.818603515625,1119.102783203125,214.87721252441406,3598.886474609375,126.8541259765625,194.43153381347656,195.44566345214844,231.64999389648438
165,458.1210632324219,333.18023681640625,477.30487060546875,7297.95556640625,988.7622680664062,1605.2034912109375,496.183837890625,773.9397583007812,1182.971923828125,1089.2154541015625,280.75,1711.0654296875,287.7510986328125,570.8927001953125,865.0402221679688,269.04833984375,385.04998779296875,250.07717895507812,1137.560546875,383.8394470214844,667.3685913085938,2587.437255859375,1110.482177734375,213.98806762695312,3579.89794921875,131.8880157470703,202.63365173339844,194.3827362060547,228.60000610351562
166,414.1325988769531,329.568603515625,459.1348876953125,7310.66748046875,982.518798828125,1598.294189453125,490.0914306640625,778.560546875,1198.578857421875,1087.2447509765625,278.6499938964844,1688.5841064453125,287.1142272949219,570.4829711914062,858.4562377929688,271.31085205078125,380.70001220703125,245.42630004882812,1161.819580078125,380.298583984375,670.6947631835938,2582.8505859375,1116.6536865234375,213.54348754882812,3567.268798828125,129.2408447265625,199.557861328125,197.39437866210938,227.0
167,391.8804931640625,329.1183166503906,449.9033203125,7208.779296875,968.2837524414062,1594.148681640625,493.537109375,773.8162231445312,1202.6519775390625,1082.9188232421875,274.6499938964844,1692.3311767578125,287.06524658203125,567.3359375,853.8549194335938,271.6478576660156,374.54998779296875,240.98121643066406,1155.476318359375,369.8726806640625,672.504638671875,2541.480224609375,1112.2943115234375,213.65512084960938,3553.69921875,128.1588897705078,196.0719451904297,194.8699188232422,222.85000610351562
168,393.51800537109375,328.2369689941406,459.9652404785156,7194.00537109375,968.8831787109375,1603.722900390625,498.5309143066406,772.6054077148438,1190.5653076171875,1075.9493408203125,274.1000061035156,1703.0364990234375,287.5061340332031,564.91845703125,856.8408813476562,272.51434326171875,373.3500061035156,241.35165405273438,1162.83642578125,368.3481750488281,672.38232421875,2513.86962890625,1106.8087158203125,215.0629425048828,3479.98486328125,124.8781509399414,196.8921661376953,194.3827362060547,224.0500030517578
