,INFY,YESBANK,SUNPHARMA,MARUTI,KOTAKBANK,INDUSINDBK,AXISBANK,RELIANCE,TCS,LT,SBIN,HDFC,ICICIBANK,TATASTEEL,HDFCBANK,ITC,TATAMOTORS,VEDL,HINDUNILVR,ADANIPORTS,M&M,BHARTIARTL,BAJAJ-AUTO,ASIANPAINT,WIPRO,HEROMOTOCO,NTPC,COALINDIA,ONGC,POWERGRID,TATAMTRDVR
14,501.18771399999997,328.16607700000003,590.169983,9283.970703,1005.986633,1704.874146,565.349976,922.758057,1333.669067,1321.2227779999998,305.649994,1721.2827149999998,310.673676,719.7559200000001,1847.88855,260.377106,433.700012,316.23349,1357.110229,422.0159,753.676514,512.772949,3209.36377,1177.518433,310.03909300000004,3649.180664,172.03215,271.777161,193.218063,195.647064,254.649994
15,503.921967,335.745209,585.085266,9222.613281,1005.8366699999999,1709.8850100000002,565.150024,935.131775,1334.00415,1315.989624,304.25,1717.966675,308.69580099999996,722.8917849999999,1851.714233,265.43060299999996,436.549988,314.185181,1353.1401369999999,417.240051,754.370911,506.71227999999996,3175.6564940000003,1186.2769779999999,316.56781,3612.1145020000004,170.771835,287.072571,192.973053,195.355072,256.549988
16,508.90646399999997,334.416382,583.888916,9220.05957,1001.239075,1721.2957760000002,562.549988,935.7280880000001,1382.5976560000001,1307.152466,301.049988,1707.869995,308.54745499999996,722.470337,1850.6707760000002,264.253052,432.5,311.717834,1356.316284,421.61792,752.139038,503.085815,3140.7739260000003,1171.845337,324.990356,3593.196533,168.63900800000002,290.896454,193.414078,194.138351,254.149994
17,520.520935,337.221649,586.630676,9178.155273,1017.3308109999999,1685.426147,558.25,931.4544070000001,1373.387207,1303.647339,302.0,1723.163574,306.025665,722.236572,1858.222534,264.841827,434.450012,310.879913,1368.672974,422.91137699999996,758.7354740000001,511.431671,3137.491211,1183.241333,320.006592,3567.972168,167.814957,290.707611,193.80609099999998,192.970306,254.350006
18,521.8759769999999,335.30224599999997,582.493103,9294.876953,1018.880066,1692.2725829999997,555.75,940.9458619999999,1365.752808,1312.434937,301.799988,1743.40625,314.08547999999996,721.7217410000001,1853.800903,262.48681600000003,436.14999400000005,315.25588999999997,1362.420044,421.02093499999995,759.9257200000001,506.11615,3111.1333010000003,1184.0375980000001,317.714081,3548.524414,166.74855,290.802032,196.256241,191.266922,252.5
19,522.8438110000001,330.676086,574.6667480000001,9192.84375,1038.619995,1668.45874,560.700012,941.790649,1353.094727,1306.411987,302.25,1851.005005,325.804382,733.094299,1882.616699,262.241486,431.75,315.581757,1356.862061,418.384277,752.982117,500.850342,3099.571045,1196.03064,315.42157000000003,3492.636475,167.03938300000002,288.39444,192.63003500000002,193.846344,246.19999700000002
20,543.411072,328.65820299999996,576.361572,9157.521484,1032.073364,1651.739502,558.75,917.83844,1404.151001,1306.560059,296.149994,1829.9702149999998,330.45233199999996,717.2753299999999,1891.609131,256.844574,421.799988,307.06256099999996,1370.955811,420.622955,742.4180299999999,493.69674699999996,3096.337402,1184.7342529999999,330.82135,3460.961914,167.330231,275.223358,193.16906699999998,190.634232,243.55000299999998
21,557.614563,337.12323,581.595825,9149.169922,1026.676025,1644.148926,584.75,918.9813839999999,1423.153076,1335.194336,306.350006,1841.106323,339.30334500000004,724.717163,1879.089111,260.916779,422.75,310.973022,1361.576538,430.871124,739.04541,497.12451200000004,3120.73584,1188.516357,324.691345,3433.234375,168.008865,275.034515,191.747971,191.753601,245.19999700000002
22,557.856567,334.908539,574.517212,9195.348633,1044.866821,1666.474365,583.700012,913.664124,1433.328979,1341.661743,302.75,1877.781006,342.270111,703.750305,1919.530762,267.736542,418.799988,303.431458,1347.4332279999999,412.265228,752.585388,491.312225,3131.02417,1184.137085,324.990356,3458.4106450000004,167.233292,267.292389,190.179901,191.948273,242.80000299999998
23,553.259155,342.832153,570.2799679999999,9158.357422,1059.409302,1670.244873,590.25,923.652527,1455.325562,1354.645752,309.049988,1881.195923,349.63766499999997,703.562683,1938.807373,268.717804,418.950012,308.459137,1352.346191,431.567596,757.74353,494.54125999999997,3143.419434,1187.7698970000001,327.382568,3457.014648,167.08786,268.56701699999996,189.738876,190.78024299999998,243.94999700000002
24,556.670959,349.673065,574.567017,9143.914063,1070.7536619999998,1669.947144,611.049988,965.245972,1540.6329349999999,1381.305298,306.25,1855.1625980000001,347.41256699999997,703.9841309999999,1951.327515,268.227173,421.549988,304.083191,1346.986572,435.497742,753.726074,486.543182,3206.1791989999997,1171.148682,319.75741600000003,3468.615967,167.08786,268.472595,195.962234,189.80687,238.94999700000002
25,568.7208860000001,353.216553,576.361572,9232.68457,1073.752075,1709.53772,618.900024,975.681641,1535.664429,1391.771606,318.0,1862.685425,358.04361,730.146057,1938.90686,271.121887,418.049988,319.25939900000003,1356.613892,435.248993,762.306396,487.735413,3227.931885,1162.19104,314.075958,3488.1599119999996,167.281769,276.639587,203.018631,190.78024299999998,238.149994
26,573.536072,359.07312,584.337524,9262.896484,1080.148804,1704.874146,607.900024,958.636719,1571.048462,1382.737061,329.5,1888.619995,348.74765,714.560913,1947.253418,276.224426,403.600006,316.605896,1355.770264,445.94491600000003,750.1551509999999,455.991394,3268.399902,1145.520142,312.730316,3504.911865,168.445114,278.575104,206.301819,190.78024299999998,230.94999700000002
27,566.5916139999999,357.79354900000004,578.953796,9114.979492,1090.893311,1715.590454,613.75,958.636719,1542.9689939999998,1395.1286619999998,313.149994,1883.27478,354.33511400000003,719.803101,1957.73645,275.586639,400.200012,321.68017599999996,1360.931274,435.398224,749.361572,449.68234299999995,3236.652344,1144.325806,310.936188,3436.6523439999996,166.457703,282.918274,204.09669499999998,188.784821,228.0
28,571.769714,351.93695099999997,585.284668,9466.03125,1112.9321289999998,1727.24939,605.400024,957.8913570000001,1581.1936039999998,1410.2851560000001,311.100006,1933.474243,353.34619100000003,732.672791,1986.850464,270.48407000000003,399.299988,321.959473,1386.786255,434.353516,757.594666,437.709991,3294.365967,1149.053467,310.936188,3504.43042,165.779068,283.76800499999996,200.862503,188.979492,226.05000299999998
29,566.059204,347.901337,589.521912,9402.461914,1088.994385,1723.230591,593.400024,943.430542,1560.705444,1411.074951,312.850006,1913.6767579999998,348.69818100000003,725.933411,1986.1547850000002,270.238739,396.200012,316.885223,1388.969727,426.344025,757.2971190000001,440.10000599999995,3283.881348,1123.5742189999999,306.700012,3551.124023,164.858078,288.63046299999996,199.735458,189.563522,224.850006
30,556.840271,348.885651,577.607849,9347.786133,1109.18396,1740.5454100000002,593.400024,955.257629,1539.950195,1398.732666,312.75,1935.899414,349.044312,692.656799,1993.6071780000002,266.166534,399.25,316.09381099999996,1359.393066,426.29428099999996,757.2971190000001,439.64999400000005,3271.5354,1125.714111,304.649994,3554.108398,165.051971,281.92691,199.294418,188.346817,224.350006
31,553.864075,353.51181,554.5773320000001,9238.530273,1119.728638,1783.06311,590.200012,938.312073,1553.3811039999998,1437.438354,305.549988,1947.629517,341.923981,684.060608,1979.596802,270.189697,394.649994,317.583527,1361.0802,426.19476299999997,790.9238889999999,438.049988,3340.811035,1147.013062,301.25,3595.3142090000006,163.840149,279.283234,191.208969,189.758194,221.80000299999998
32,552.509033,344.505493,549.492676,8842.919922,1086.895264,1741.984131,564.950012,900.1475220000001,1558.448608,1396.560425,296.899994,1884.030029,331.095154,657.928162,1936.422729,270.140625,384.049988,310.833344,1362.420044,415.34963999999997,762.306396,421.799988,3177.2734379999997,1132.929932,300.5,3488.6892090000006,160.05921899999998,275.837036,188.611801,187.373459,213.94999700000002
33,550.863708,338.69809,555.424744,8929.775391,1061.708252,1700.954834,566.099976,898.9052119999999,1537.347046,1345.56189,297.700012,1807.4630129999998,327.980011,652.868652,1901.7940670000003,274.016602,396.049988,306.224609,1348.177612,407.04162599999995,754.569275,439.5,3113.778809,1128.998413,298.549988,3498.701904,161.22258,278.575104,185.083618,191.266922,218.80000299999998
34,536.418213,333.235229,550.240417,8827.348633,1033.022949,1661.612305,564.099976,887.276917,1482.346069,1336.922241,291.5,1770.7882079999997,327.089996,653.261658,1885.398804,268.570618,374.450012,299.474457,1318.3029789999998,402.86276200000003,748.270447,438.75,3074.9765629999997,1105.6092529999999,294.899994,3410.7060549999997,160.25311299999998,274.42080699999997,181.947418,189.80687,208.5
35,536.563416,327.96923799999996,547.0500490000001,8763.927734,1034.4221189999998,1650.201538,558.700012,888.519287,1462.5507810000001,1315.841553,292.75,1766.828613,328.573364,648.938965,1859.514282,269.600952,377.5,293.60879500000004,1303.663452,404.703461,741.0788570000001,429.85000599999995,3074.094727,1115.711426,289.450012,3431.5498049999997,162.451324,281.218781,186.01466399999998,190.68289199999998,210.649994
36,549.04895,329.790161,581.645691,8869.202148,1049.4644779999999,1656.799927,568.5,898.060364,1467.934937,1330.257324,301.450012,1793.3573,330.8479,659.549133,1868.109375,268.521545,374.850006,291.932892,1322.372314,402.96225,747.675293,429.5,3088.8903809999997,1118.6972660000001,289.600006,3451.719482,161.31771899999998,283.34314,184.789597,190.781464,211.5
37,538.039429,320.439301,580.897949,8790.011719,1032.073364,1638.592285,557.5,892.445068,1470.934082,1312.58313,296.399994,1755.24707,323.134247,671.632996,1840.8337399999998,266.215576,369.200012,294.213989,1325.399536,397.539673,743.905945,421.75,3040.97583,1126.21167,285.0,3413.9794920000004,160.87413,283.673615,184.005539,190.436462,207.75
38,534.167908,329.691772,587.577759,8946.870117,1042.268188,1673.370361,562.799988,909.0923460000001,1468.75647,1334.0095210000002,288.5,1787.121094,322.392548,699.97583,1864.6315920000002,264.792786,372.450012,292.77087400000005,1336.217896,401.569305,740.682129,424.049988,3080.0229489999997,1140.046021,287.899994,3484.549561,162.402039,283.43756099999996,187.043716,195.217102,208.600006
39,531.385315,315.17330899999996,572.7225950000001,8852.451172,1044.217163,1678.778198,543.950012,926.683899,1440.320679,1340.575562,276.799988,1795.436157,315.024963,695.898743,1872.38208,261.750854,376.850006,293.795013,1340.436035,409.82754500000004,740.434143,434.200012,3048.177734,1135.268799,293.0,3465.775635,160.479828,290.424377,182.143448,192.654282,212.25
40,539.176636,314.92724599999997,575.51416,8863.061523,1040.3691410000001,1673.1719970000001,543.75,928.3237300000001,1447.9022220000002,1333.12085,278.850006,1811.472046,324.963776,687.5481570000001,1869.3017579999998,263.27182,376.149994,301.941742,1349.3686519999999,409.330048,744.501038,428.299988,3077.3283690000003,1131.33728,291.549988,3454.33667,160.5784,290.188324,184.642563,195.463516,212.44999700000002
41,544.354736,307.003601,573.470337,8685.423828,1051.213623,1646.034058,537.75,916.0494380000001,1453.563721,1311.200806,271.75,1797.7128910000001,317.44787599999995,676.201233,1867.811279,261.35836800000004,370.549988,297.100281,1342.3217769999999,402.36526499999997,737.755859,419.450012,3040.436768,1138.304321,290.700012,3415.180176,160.184113,286.081207,182.878479,192.851425,208.699997
42,546.847046,307.692627,561.157471,8587.320313,1055.961182,1619.044922,539.450012,920.174011,1447.3084720000002,1280.3942869999998,267.649994,1792.961426,316.2117,636.855225,1862.843018,258.61084,367.75,298.077881,1325.647583,391.42062400000003,721.240051,414.149994,2978.608154,1117.154541,290.049988,3382.9650880000004,160.67698700000003,287.639069,181.261383,191.175735,204.300003
43,549.121521,304.444427,557.717896,8572.237305,1044.467041,1615.4730220000001,531.700012,913.76355,1457.453491,1274.173706,269.649994,1790.83313,314.134918,639.311279,1851.863159,257.87487799999997,368.899994,305.619446,1323.960327,393.112061,703.33551,417.649994,2988.2104489999997,1121.3845210000002,291.350006,3406.1850590000004,161.41629,292.92639199999996,183.270508,192.26001000000002,205.300003
44,555.8966059999999,307.24969500000003,523.172058,8626.276367,1054.212036,1582.927368,535.200012,922.6586300000001,1505.951782,1266.965942,273.100006,1805.631714,315.766663,629.290527,1847.5407710000002,263.026489,364.350006,304.92114300000003,1320.43689,393.559784,702.7403559999999,419.350006,2947.644775,1120.23999,292.25,3412.540283,159.937668,293.5401,186.308685,191.816452,204.050003
45,561.607056,311.432953,540.519775,8499.139648,1072.102905,1611.851196,530.0,918.235962,1504.635376,1274.963745,272.600006,1799.346191,314.481079,626.638,1843.168701,262.143372,358.549988,305.619446,1315.226318,402.066803,715.090088,416.049988,2911.14502,1111.083374,292.399994,3404.669922,158.212616,294.625885,182.48645,188.218658,202.449997
46,559.259949,318.519928,568.485413,8553.079102,1079.299194,1630.158203,536.549988,928.274048,1522.698486,1285.923706,276.100006,1805.582275,317.74453700000004,665.885803,1867.8609620000002,264.007751,360.450012,314.23172,1313.092285,403.957214,713.50293,425.450012,2927.802734,1096.701538,294.149994,3420.605957,160.479828,293.209625,186.210678,190.485748,203.850006
47,552.194519,320.291656,554.477661,8844.394531,1104.986206,1678.133179,552.299988,932.845825,1502.081909,1322.3088380000002,274.75,1824.092896,323.3815,668.292725,1897.8194579999997,261.554596,372.049988,318.933533,1323.6625980000001,412.81243900000004,729.721191,422.299988,2946.615723,1101.0310060000002,291.899994,3461.376221,160.67698700000003,296.655853,186.94570900000002,192.900711,209.300003
48,555.7030639999999,321.915741,543.261475,8736.46582,1092.092773,1671.534668,537.5,944.1262820000001,1506.0407710000002,1320.926636,267.799988,1808.9478760000002,316.112823,660.040344,1892.15564,261.211182,372.850006,316.18692000000004,1333.38916,408.733063,733.49054,431.049988,2972.729004,1104.9624019999999,292.399994,3507.914063,163.141357,293.304047,184.642563,195.069229,208.949997
49,568.261169,317.191101,533.740173,8717.994141,1088.194702,1666.821655,529.599976,946.610962,1503.5664060000001,1302.4624019999999,268.75,1796.3764649999998,310.030853,659.893005,1871.835571,260.131805,370.200012,306.736725,1306.4920650000001,406.195892,722.87677,427.35000599999995,2957.982178,1113.571533,292.799988,3520.233154,160.923416,292.26547200000005,184.740585,195.611374,207.300003
50,561.486084,315.714661,532.8927,8720.892578,1095.590942,1684.08667,526.099976,941.890076,1503.002441,1296.636841,262.549988,1794.297729,301.872162,663.429749,1865.823975,258.659912,370.850006,300.917603,1315.722534,403.459747,727.092529,426.75,2964.057129,1114.317993,292.0,3499.60376,160.67698700000003,295.333984,185.769638,194.57638500000002,207.850006
51,558.02594,308.430847,546.202576,8645.583008,1098.3396,1673.668091,523.650024,918.5341189999999,1536.258301,1285.331299,263.799988,1772.371948,299.745972,643.830383,1860.160278,255.372681,352.149994,293.376038,1290.760864,402.16629,732.994568,421.200012,2882.827393,1099.090332,290.549988,3478.241455,160.923416,288.44162,181.800415,194.132828,199.699997
52,555.001343,308.08633399999997,530.101135,8467.945313,1081.548096,1693.860229,516.799988,905.3156740000001,1509.2873539999998,1268.002563,256.5,1744.2100829999997,291.834473,648.8898929999999,1840.187744,251.692963,346.600006,292.677734,1283.5155029999999,401.76828,714.544434,413.850006,2841.477539,1097.547607,286.149994,3490.266846,160.726273,289.338593,181.555405,190.978607,195.699997
53,553.041443,307.987885,523.520996,8527.239258,1084.7963869999999,1689.940918,512.799988,886.08429,1499.112549,1247.168701,246.649994,1744.012085,283.527435,636.6096190000001,1822.79895,254.342377,348.0,287.836243,1282.771118,375.550873,704.129089,403.399994,2851.814941,1102.7230220000001,285.200012,3482.640869,160.82484399999998,289.338593,177.341156,190.584335,194.800003
54,559.768066,302.96795699999996,513.850159,8580.392578,1080.548584,1682.6975100000002,520.150024,906.011353,1485.3845210000002,1267.064575,256.75,1779.301147,293.664001,624.034607,1839.690918,253.65547200000003,345.899994,287.137939,1283.713989,386.644775,721.388855,401.200012,2865.72876,1120.289673,285.0,3505.665283,162.944199,288.819275,176.55711399999998,192.309296,194.649994
55,563.0104980000001,298.686279,505.27600099999995,8512.944336,1084.396606,1684.880493,505.35000599999995,906.458618,1501.715698,1273.877563,253.149994,1800.039063,289.46106000000003,594.954895,1841.42981,254.538605,341.700012,282.575775,1290.860107,375.401611,723.075195,401.950012,2878.8588870000003,1122.4295650000001,285.200012,3506.985352,161.564148,287.68631,176.067078,192.062881,192.600006
56,573.874817,306.560669,510.909058,8657.176758,1100.038574,1720.105225,519.200012,923.652527,1510.306763,1293.329102,252.850006,1836.169434,297.372498,611.754333,1854.844116,264.939972,352.200012,295.098511,1314.630737,384.107605,731.258667,420.75,2900.415771,1125.614502,290.75,3603.581543,168.562973,281.17157000000003,179.987305,192.457153,197.199997
57,571.3099980000001,308.184784,521.327637,8600.436523,1083.996948,1717.574951,530.799988,924.8948359999999,1431.41272,1285.726196,254.899994,1844.3853760000002,300.635986,617.255859,1848.0874019999999,263.61526499999997,353.75,298.729614,1307.881592,382.814148,727.092529,425.89999400000005,2914.231689,1132.432251,295.549988,3618.735596,166.985764,278.29187,181.971725,192.654282,197.350006
58,571.1405639999999,313.893677,519.383484,8685.276367,1082.8474119999998,1719.8571780000002,535.549988,922.9071039999999,1428.2753910000001,1286.022339,257.0,1827.6071780000002,302.959991,609.5438839999999,1853.502686,262.879303,354.149994,297.19338999999997,1306.9884029999998,380.475952,722.827209,422.5,2889.441406,1131.237793,293.350006,3554.3544920000004,167.577225,277.158875,179.19354199999998,191.915009,198.050003
59,572.08429,307.495728,515.3457030000001,8678.448242,1087.045288,1728.836914,528.950012,906.6574099999999,1419.88208,1278.71582,254.100006,1811.571045,298.114227,600.652954,1868.1590579999997,260.573334,353.049988,294.77261400000003,1287.684082,380.17749,729.1259769999999,420.700012,2889.686523,1155.4729,293.25,3561.9316409999997,167.42936699999998,279.0,180.086533,191.865723,196.300003
60,567.414246,307.987885,501.78652999999997,8538.389648,1060.458862,1713.308228,523.450012,894.9794310000001,1398.2855220000001,1251.611938,252.600006,1772.668945,294.8013,589.94458,1845.702637,255.76518199999998,340.100006,288.487976,1289.3713380000002,369.183075,735.573608,418.200012,2853.529785,1120.1403810000002,295.75,3466.948975,162.9935,278.700012,176.018448,189.50006100000002,190.0
61,555.1465450000001,300.064301,496.402771,8624.164063,1050.813721,1707.553345,520.25,889.8112789999999,1399.948364,1263.559326,248.100006,1757.474243,291.735596,564.941895,1837.902466,254.440475,335.75,286.299988,1299.643799,362.019318,736.664795,400.799988,2796.306396,1097.298706,288.049988,3434.0493159999996,164.669266,271.700012,175.224701,191.372879,189.0
62,562.381348,297.308228,507.31985499999996,8644.551758,1045.06665,1703.137695,520.900024,884.096558,1414.9332279999999,1277.3826900000001,249.25,1781.775757,288.521545,582.8710940000001,1827.518799,253.900787,339.25,287.299988,1303.067993,367.342407,733.887268,400.149994,2815.658447,1101.329712,293.75,3434.880615,163.732803,270.350006,172.744171,192.210724,189.75
63,565.526917,295.881012,503.18234299999995,8721.924805,1051.163574,1718.071045,525.349976,890.854858,1412.686646,1291.897461,247.69999700000002,1800.434937,286.395325,572.113586,1845.851685,254.047974,333.899994,285.899994,1304.45752,362.069031,739.739746,418.600006,2796.110352,1098.642334,295.549988,3391.959961,167.77436799999998,271.200012,174.083649,191.471451,188.699997
64,560.784363,293.567902,506.42257699999993,8546.889648,1051.063599,1740.148438,518.299988,901.737732,1400.482788,1278.172729,241.600006,1793.690796,280.412262,570.345215,1856.434082,253.26298500000001,338.200012,291.149994,1302.422852,356.347961,723.918274,415.25,2784.792969,1102.125854,289.25,3377.783203,168.070099,269.0,177.308334,190.436462,190.649994
65,564.970398,282.19921899999997,500.291046,8460.919922,1038.470093,1736.625977,501.0,887.3762820000001,1393.80188,1251.760132,234.600006,1770.483032,272.748016,556.640442,1827.9162600000002,251.496704,331.100006,276.5,1290.016479,359.880127,727.340515,411.149994,2733.5466309999997,1102.424438,285.200012,3338.47998,167.72508200000001,269.25,175.869629,191.471451,186.649994
66,558.606689,298.194122,501.98596200000003,8619.15332,1039.069702,1746.746948,507.5,895.5260619999999,1392.1292720000001,1278.814575,246.350006,1817.543213,278.33554100000003,572.211853,1881.126221,253.115799,332.049988,283.149994,1310.611084,363.06402599999996,741.773254,421.64999400000005,2781.951416,1113.521851,273.899994,3403.350098,167.675797,272.899994,177.258728,191.865723,185.75
67,557.880798,298.637054,503.730682,8698.834961,1048.464966,1774.0335690000002,511.25,894.4328,1406.381836,1290.366943,253.850006,1806.980713,280.758423,579.678223,1881.175781,253.65547200000003,331.049988,286.899994,1322.52124,363.511749,738.747803,411.450012,2746.725586,1126.410767,272.549988,3388.538086,168.562973,275.399994,178.20134,193.294998,185.699997
68,548.976318,300.113495,493.910309,8708.169922,1048.065186,1781.67395,509.39999400000005,877.3879390000001,1410.063721,1295.3532710000002,250.100006,1809.410645,275.319275,560.864868,1879.43689,251.10420200000002,327.450012,278.299988,1325.895752,352.86557,734.2344969999999,398.899994,2693.519531,1115.412842,281.450012,3466.4111329999996,167.28149399999998,283.5,176.415344,191.077179,183.899994
69,550.4765629999999,301.393097,506.27300999999994,8851.517578,1096.840332,1791.695557,498.200012,887.227234,1436.589233,1319.149292,246.30000299999998,1822.9980469999998,259.001862,568.380371,1918.189209,253.802658,338.799988,282.5,1338.748779,368.138367,741.574829,394.450012,2752.01709,1143.728638,289.75,3559.438721,167.87294,277.799988,178.598206,191.915009,189.199997
70,551.710571,307.741821,508.715637,8866.009766,1102.4373779999999,1815.707886,503.299988,893.2898560000001,1439.16272,1313.126221,250.350006,1815.063721,266.616669,569.3136599999999,1903.93042,253.557343,343.350006,284.100006,1338.3516849999999,364.954437,763.199158,401.649994,2735.506348,1147.4609380000002,283.899994,3559.0966799999997,167.084351,278.450012,176.316116,195.562088,193.399994
71,544.209595,300.851715,500.4904480000001,8857.560547,1077.650024,1780.135986,490.14999400000005,889.6124880000001,1438.648071,1279.99939,246.899994,1788.434326,265.47937,550.598572,1872.8292239999998,253.802658,355.700012,274.25,1346.192505,365.501709,750.8494870000001,394.5,2710.618164,1132.233154,281.600006,3588.084961,163.97924799999998,274.399994,174.182877,193.294998,198.899994
72,554.106079,307.93869,506.27300999999994,8968.338867,1114.0314939999998,1816.94812,503.14999400000005,901.191101,1463.4316410000001,1311.793335,258.399994,1807.7244870000002,274.82479900000004,570.787292,1895.5837399999998,254.636734,363.600006,290.0,1370.757202,373.361938,764.935059,393.950012,2753.927734,1139.797241,285.350006,3699.7375490000004,166.295746,276.600006,175.770401,193.73855600000002,206.75
73,546.508301,309.267517,510.859222,9046.84082,1118.529175,1809.6551510000002,500.700012,904.1727289999999,1459.7497560000002,1294.563354,259.799988,1814.5678710000002,277.494934,576.043274,1910.488403,255.716125,363.850006,285.399994,1365.3480220000001,376.396576,763.248779,385.399994,2726.981689,1138.403931,284.100006,3698.0263670000004,166.690048,275.450012,175.522354,193.393555,206.399994
74,537.6280519999999,311.137695,509.31384299999996,9128.734375,1117.529663,1847.8068850000002,517.900024,910.434082,1445.615845,1309.522217,260.549988,1821.5103760000002,277.346588,576.239746,1926.18811,260.965881,358.299988,281.350006,1381.426758,374.207672,779.665344,380.75,2714.635498,1152.58667,284.600006,3703.794922,166.690048,274.450012,177.010666,192.949997,202.050003
