,AAL.L,ABF.L,ADM.L,AHT.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BHP.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CCL.L,CNA.L,CPG.L,CRDA.L,CRH.L,DCC.L,DGE.L,DLG.L,EVR.L,EXPN.L,EZJ.L,FERG.L,FLTR.L,FRES.L,GLEN.L,GSK.L,HIK.L,HL.L,HLMA.L,HSBA.L,HSX.L,IAG.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,ITV.L,JE.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSE.L,MCRO.L,MKS.L,MNDI.L,MRO.L,MRW.L,NG.L,NMC.L,NXT.L,OCDO.L,PHNX.L,PRU.L,PSN.L,PSON.L,RB.L,RBS.L,RDSA.L,RDSB.L,REL.L,RIO.L,RMV.L,RR.L,RSA.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SKG.L,SLA.L,SMDS.L,SMIN.L,SMT.L,SN.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TUI.L,TW.L,ULVR.L,UU.L,VOD.L,WPP.L,WTB.L
86,1623.674560546875,2487.087158203125,1843.1168212890625,2043.157958984375,903.806640625,336.6759033203125,479.6097106933594,4674.42138671875,582.3409423828125,195.94578552246094,3341.08642578125,512.2716064453125,1451.7015380859375,3929.40576171875,603.9401245117188,1994.9329833984375,470.716552734375,1684.8607177734375,207.78004455566406,2374.4814453125,4298.12451171875,118.90022277832031,1425.3787841796875,4567.900390625,2395.95068359375,6418.18359375,2356.232177734375,344.5605773925781,328.30657958984375,1575.767822265625,1493.8778076171875,5694.701171875,6683.77880859375,1219.943603515625,346.07733154296875,1322.2607421875,1201.2681884765625,1691.9759521484375,1195.0364990234375,622.0458984375,1422.254638671875,564.3643188476562,4505.88916015625,7.429987907409668,1827.4329833984375,709.0977172851562,4728.23876953125,133.7760772705078,751.7999877929688,3085.88525390625,-8.137338638305664,882.2400512695312,246.3599090576172,61.40754699707031,4199.29296875,1424.6156005859375,235.46788024902344,1910.5103759765625,213.25131225585938,221.2857208251953,716.916748046875,3491.9599609375,4859.51513671875,518.2000122070312,633.6578979492188,1803.70947265625,2320.0107421875,763.429443359375,5232.37890625,267.0374450683594,2242.6455078125,2296.535888671875,1478.8363037109375,3648.89697265625,405.7852783203125,829.4199829101562,619.4597778320312,286.0897521972656,243.4954071044922,3091.425537109375,603.07861328125,611.4297485351562,2940.869140625,375.6131896972656,448.65924072265625,1559.039306640625,458.73858642578125,1343.4893798828125,1139.72607421875,737.6314697265625,1053.14990234375,1705.11572265625,228.00283813476562,1303.4259033203125,-1.3211655616760254,3680.719482421875,640.6777954101562,184.89907836914062,998.3861083984375,3996.059814453125
87,1556.2227783203125,2535.212158203125,1842.196533203125,1941.7247314453125,887.7167358398438,332.8776550292969,475.6069030761719,4675.8271484375,578.19482421875,193.76254272460938,3435.678955078125,510.23590087890625,1429.1527099609375,3934.324951171875,601.9360961914062,1979.6314697265625,462.2478942871094,1685.3394775390625,206.26998901367188,2345.664794921875,4259.99169921875,119.42759704589844,1431.1204833984375,4388.90771484375,2449.900390625,6427.79150390625,2357.66552734375,344.5605773925781,334.9013366699219,1567.5506591796875,1454.298828125,5604.02099609375,6669.38427734375,1219.46630859375,338.275146484375,1277.0460205078125,1191.0052490234375,1683.7010498046875,1177.375732421875,621.8712158203125,1429.9371337890625,560.5838623046875,4525.39013671875,7.429987907409668,1891.318603515625,706.0130615234375,4595.02197265625,134.10009765625,734.4000244140625,3037.46044921875,-8.083626747131348,878.5104370117188,246.4484405517578,60.36737060546875,4172.92578125,1401.005615234375,238.8369140625,1887.2001953125,209.3740234375,221.0025177001953,720.7625122070312,3462.300048828125,4893.48486328125,504.3999938964844,629.5962524414062,1776.8741455078125,2323.46044921875,773.727783203125,5281.40625,264.8089294433594,2224.173095703125,2279.361572265625,1473.602294921875,3602.534423828125,402.2559814453125,819.3074340820312,616.0447998046875,287.3691711425781,244.1359100341797,3073.424560546875,598.5010986328125,606.2235717773438,2857.33251953125,375.9225158691406,444.8319091796875,1540.103515625,454.3506774902344,1331.298095703125,1147.8792724609375,721.6168212890625,1047.52294921875,1706.4849853515625,228.95921325683594,1292.2376708984375,-1.3177490234375,3690.109375,645.5546875,181.98284912109375,998.3861083984375,3987.468017578125
88,1548.7901611328125,2584.29931640625,1817.81201171875,1962.9774169921875,907.7777099609375,335.4098205566406,477.4263610839844,4676.76318359375,575.9332885742188,191.0334930419922,3538.74951171875,512.2716064453125,1431.3887939453125,3921.53515625,607.2195434570312,1987.2822265625,472.2161560058594,1692.5191650390625,211.79237365722656,2361.033447265625,4246.37353515625,122.18611145019531,1463.65673828125,4475.92822265625,2462.424560546875,6485.4404296875,2391.59228515625,339.4109802246094,357.0691833496094,1580.6015625,1457.9805908203125,5622.15771484375,6717.365234375,1215.2220458984375,338.46124267578125,1299.2916259765625,1232.546142578125,1707.5523681640625,1186.2061767578125,620.2113647460938,1440.5008544921875,558.24365234375,4609.56005859375,7.429987907409668,1944.1102294921875,707.9410400390625,4691.5556640625,137.43292236328125,754.4000244140625,3069.74365234375,-8.156137466430664,884.2411499023438,246.21798706054688,60.27449417114258,4196.36328125,1396.615234375,242.20510864257812,1874.1463623046875,218.09793090820312,221.85215759277344,739.0073852539062,3541.39306640625,4967.08544921875,521.7999877929688,634.064453125,1780.2286376953125,2313.973388671875,786.7462158203125,5336.19970703125,263.9368896484375,2201.302490234375,2262.627197265625,1491.237548828125,3624.109375,405.9663391113281,826.07373046875,617.5625,292.28985595703125,245.7830047607422,3083.84619140625,605.5579833984375,616.057373046875,2899.100830078125,375.5103454589844,446.7455749511719,1552.7274169921875,459.7358703613281,1345.4400634765625,1165.4727783203125,718.0686645507812,1056.43212890625,1757.6019287109375,227.14208984375,1298.2313232421875,-1.298616647720337,3712.174560546875,666.1458740234375,184.3767852783203,1010.4580078125,4044.745361328125
89,1578.7066650390625,2598.736572265625,1836.2154541015625,1985.1961669921875,910.4498291015625,341.4479675292969,477.6083679199219,4762.017578125,578.0064086914062,190.0783233642578,3596.754150390625,520.0444946289062,1429.898193359375,3999.257568359375,612.138427734375,2006.4088134765625,474.0687255859375,1744.2137451171875,213.99273681640625,2381.205078125,4296.30908203125,124.0115966796875,1487.5804443359375,4450.21875,2476.87548828125,6725.6416015625,2444.632568359375,343.73291015625,360.40625,1612.5035400390625,1478.6905517578125,5658.4296875,6827.72216796875,1244.849853515625,337.5008850097656,1324.9735107421875,1294.6134033203125,1728.4830322265625,1198.9610595703125,628.685791015625,1462.5885009765625,567.24462890625,4697.82373046875,7.429987907409668,2000.3443603515625,710.2545166015625,4728.23876953125,138.49758911132812,766.0,3134.309814453125,-8.110482215881348,897.2486572265625,247.41635131835938,60.17233657836914,4216.8720703125,1398.810546875,241.36329650878906,1892.7945556640625,220.61817932128906,226.57241821289062,752.780517578125,3559.18896484375,4935.0029296875,528.2000122070312,639.3447875976562,1787.416748046875,2354.509033203125,798.7932739257812,5439.0595703125,260.0611572265625,2226.811767578125,2286.407470703125,1505.2874755859375,3652.1103515625,413.2965087890625,823.1318969726562,623.823486328125,301.6391906738281,246.88108825683594,3116.05810546875,611.2798461914062,623.7701416015625,2940.869140625,376.0253601074219,457.01025390625,1554.66943359375,473.2985534667969,1357.6314697265625,1187.357666015625,730.439208984375,1060.6522216796875,1789.5499267578125,227.71592712402344,1310.2186279296875,-1.3256069421768188,3803.72314453125,676.2609252929688,183.2886199951172,1027.0009765625,4060.974365234375
90,1588.1834716796875,2602.58642578125,1833.9150390625,1963.9434814453125,928.0099487304688,343.78533935546875,481.24725341796875,4780.75390625,575.744873046875,188.53187561035156,3568.644287109375,516.3430786132812,1438.65673828125,4006.14453125,612.5027465820312,2018.8416748046875,474.5980224609375,1745.6497802734375,215.24388122558594,2347.585693359375,4289.9541015625,124.7823715209961,1492.8436279296875,4411.65234375,2486.50927734375,6725.6416015625,2474.258544921875,344.1927185058594,364.0611572265625,1611.5367431640625,1463.5032958984375,5622.15771484375,6890.09814453125,1238.5357666015625,320.7630615234375,1321.5372314453125,1258.93701171875,1742.1121826171875,1199.942138671875,633.7530517578125,1429.9371337890625,567.24462890625,4710.1484375,7.429987907409668,1992.69384765625,712.3753051757812,4731.134765625,140.3954315185547,773.7999877929688,3127.663330078125,-8.158823013305664,899.0679931640625,248.89125061035156,60.051605224609375,4199.29296875,1375.7562255859375,242.2893829345703,1889.0650634765625,221.0059051513672,229.4989776611328,753.7642211914062,3527.5517578125,4959.5361328125,538.4000244140625,639.3447875976562,1796.521484375,2341.572021484375,810.0630493164062,5481.357421875,261.80523681640625,2226.371826171875,2291.251708984375,1506.2564697265625,3622.73193359375,413.11553955078125,823.72021484375,623.6337890625,302.1312561035156,282.75115966796875,3127.427490234375,605.748779296875,622.9989013671875,2937.072021484375,376.541259765625,454.4001770019531,1551.270751953125,473.2985534667969,1361.5328369140625,1185.2120361328125,735.521728515625,1065.8101806640625,1770.837646484375,225.61184692382812,1315.013671875,-1.3102327585220337,3828.605224609375,671.2034301757812,184.2026824951172,1115.527587890625,4086.749267578125
91,1582.6090087890625,2598.736572265625,1844.9571533203125,1959.1134033203125,915.4124755859375,342.2270812988281,487.7973327636719,4883.80810546875,576.8756103515625,186.93991088867188,3480.298095703125,522.4503784179688,1415.17626953125,4041.562255859375,613.04931640625,2083.872802734375,483.1548767089844,1763.3599853515625,211.4040985107422,2377.363037109375,4272.70263671875,125.30973052978516,1503.3702392578125,4438.3544921875,2488.43603515625,6826.5263671875,2490.505126953125,346.0318298339844,359.6116943359375,1634.73828125,1486.0540771484375,5597.9794921875,6962.0693359375,1209.393798828125,317.3331604003906,1327.3245849609375,1289.726318359375,1721.1815185546875,1216.62158203125,636.985595703125,1432.8182373046875,577.145751953125,4746.0703125,7.429987907409668,1999.962158203125,721.2438354492188,4742.71875,142.66363525390625,805.4000244140625,3134.309814453125,-7.957404613494873,900.068603515625,249.81307983398438,59.7544059753418,4253.0048828125,1388.380859375,239.9315643310547,1896.5244140625,221.9752197265625,226.38360595703125,756.626220703125,3559.18896484375,4919.9052734375,555.4000244140625,647.4680786132812,1812.3350830078125,2368.308349609375,807.7313842773438,5405.41357421875,261.41766357421875,2218.455322265625,2285.52685546875,1512.5548095703125,3593.8125,412.7535400390625,822.7396240234375,623.6337890625,307.0519714355469,287.7839050292969,3155.849853515625,606.8931274414062,622.8060302734375,2937.072021484375,374.2729187011719,459.27166748046875,1563.4090576171875,477.2876281738281,1369.335205078125,1186.9285888671875,737.727294921875,1078.9393310546875,1815.5648193359375,224.75111389160156,1319.80859375,-1.3174073696136475,3814.521240234375,682.041015625,183.24510192871094,1133.859130859375,4134.47998046875
92,1632.7796630859375,2596.811767578125,1830.6944580078125,1992.92431640625,935.4537963867188,352.8425598144531,487.7973327636719,4873.5029296875,577.62939453125,186.89443969726562,3497.69970703125,513.1969604492188,1454.496826171875,4024.837158203125,609.7699584960938,2062.833251953125,482.8902587890625,1771.0184326171875,209.03118896484375,2356.23095703125,4319.0078125,126.2427749633789,1502.413330078125,4484.82861328125,2542.385986328125,6970.6474609375,2490.505126953125,336.37640380859375,378.2041015625,1632.8048095703125,1508.6048583984375,5634.25146484375,6525.44091796875,1243.392822265625,327.34844970703125,1320.2713623046875,1296.07958984375,1763.529541015625,1217.6029052734375,637.5971069335938,1450.1043701171875,583.62646484375,4749.15185546875,7.429987907409668,1998.43212890625,729.9195556640625,4765.88720703125,140.3028564453125,798.0,3156.148681640625,-7.804325103759766,892.9734497070312,251.93325805664062,59.745121002197266,4271.56005859375,1381.79541015625,240.68911743164062,1898.38916015625,224.78627014160156,226.2891845703125,755.7318725585938,3580.939453125,4906.69482421875,575.0,639.3447875976562,1809.4598388671875,2338.122314453125,810.0630493164062,5402.52978515625,264.0338134765625,2226.811767578125,2296.535888671875,1512.5548095703125,3698.932373046875,414.3824768066406,820.5822143554688,616.234375,308.2329406738281,279.0909423828125,3179.53515625,607.8467407226562,615.09326171875,2940.869140625,378.3965148925781,462.05474853515625,1584.286865234375,484.66729736328125,1365.921630859375,1194.652587890625,730.1515502929688,1089.72412109375,1832.908203125,226.28134155273438,1357.3690185546875,-1.3030580282211304,3755.836181640625,688.72412109375,185.11671447753906,1142.80126953125,4057.156005859375
93,1609.1807861328125,2593.92431640625,1822.412841796875,1982.298095703125,938.6986083984375,359.5624694824219,486.7056579589844,4871.62841796875,577.62939453125,184.39280700683594,3478.513427734375,519.4892578125,1451.7015380859375,4056.31982421875,611.9561767578125,2062.833251953125,479.80279541015625,1755.222900390625,200.316162109375,2353.34912109375,4266.34814453125,125.0663070678711,1491.4083251953125,4407.69384765625,2527.935302734375,7018.68798828125,2490.98291015625,334.2614440917969,389.3277587890625,1632.8048095703125,1484.6734619140625,5597.9794921875,6578.22021484375,1259.4208984375,328.62890625,1313.579345703125,1299.0118408203125,1745.51953125,1217.6029052734375,630.1710205078125,1450.1043701171875,576.6056518554688,4741.96533203125,7.429987907409668,1985.42578125,729.3411865234375,4812.22314453125,138.96047973632812,796.5999755859375,3106.7744140625,4.746610164642334,893.97412109375,251.93325805664062,60.07017517089844,4232.3583984375,1371.356689453125,240.26866149902344,1799.8272705078125,224.0108184814453,229.02694702148438,756.4473876953125,3472.1865234375,4887.8232421875,565.4000244140625,632.8457641601562,1805.1470947265625,2356.23388671875,806.3712158203125,5344.85205078125,260.1580505371094,2236.927734375,2303.1416015625,1507.7099609375,3672.30810546875,448.5623779296875,813.9140625,607.1275634765625,309.6107482910156,276.34576416015625,3154.90234375,604.222900390625,615.2860717773438,2868.7236328125,379.0143127441406,459.61944580078125,1580.88818359375,480.4787902832031,1270.34130859375,1189.503173828125,711.931396484375,1079.4083251953125,1834.7337646484375,228.6723175048828,1376.9483642578125,-1.318090796470642,3744.862548828125,695.4072265625,181.89578247070312,1139.224365234375,4027.5625
94,1627.205078125,2604.51171875,1831.154541015625,2016.1090087890625,950.5325927734375,362.9710998535156,488.5251159667969,4876.31298828125,578.0064086914062,187.03089904785156,3469.58935546875,519.6743774414062,1492.1405029296875,4010.079833984375,612.138427734375,2072.396728515625,492.3292541503906,1794.951171875,202.68905639648438,2353.34912109375,4316.28369140625,125.47200012207031,1492.8436279296875,4463.5439453125,2565.50732421875,7018.68798828125,2544.97900390625,335.9166259765625,382.6535339355469,1648.272705078125,1510.44580078125,5612.0869140625,6573.42236328125,1271.5634765625,329.2691650390625,1328.590576171875,1268.7113037109375,1748.4400634765625,1225.4520263671875,624.142822265625,1448.18359375,610.26953125,4790.20263671875,7.429987907409668,1989.250732421875,729.533935546875,4836.35693359375,140.025146484375,794.7999877929688,3148.552490234375,4.78747034072876,891.4271850585938,251.2880096435547,60.72028350830078,4264.8623046875,1383.4349365234375,243.30064392089844,1838.7784423828125,224.39854431152344,232.23672485351562,761.0980224609375,3503.82373046875,4853.853515625,557.7999877929688,632.439208984375,1814.7310791015625,2354.509033203125,868.16064453125,5505.3896484375,263.74310302734375,2267.71533203125,2338.811767578125,1523.6978759765625,3741.1640625,448.4641418457031,819.6016235351562,604.4713745117188,312.3663024902344,275.7052307128906,3169.11376953125,617.9552001953125,617.021484375,2893.405029296875,373.44854736328125,462.5763854980469,1589.627685546875,485.6645202636719,1265.9522705078125,1197.656494140625,717.3014526367188,1086.91064453125,1829.2569580078125,230.20252990722656,1382.142822265625,-1.318773865699768,3769.48046875,694.504150390625,183.24510192871094,1145.4837646484375,4047.609130859375
95,1606.3935546875,2631.46142578125,1840.356201171875,2084.697509765625,948.2420654296875,366.1849365234375,490.890380859375,4908.166015625,574.9910278320312,188.21348571777344,3399.091064453125,518.37890625,1469.2188720703125,4045.49755859375,619.7901000976562,2090.5673828125,485.5367431640625,1804.0455322265625,204.02651977539062,2370.638916015625,4382.56201171875,124.66065979003906,1515.3321533203125,4570.4375,2582.848388671875,7066.72802734375,2542.590087890625,339.31903076171875,389.8044738769531,1661.3232421875,1532.536376953125,5656.4150390625,6621.40283203125,1240.478515625,328.62890625,1330.580322265625,1308.2974853515625,1792.248291015625,1255.8675537109375,620.82275390625,1444.3421630859375,630.2518310546875,4900.025390625,7.429987907409668,2003.405029296875,735.3178100585938,4857.5947265625,139.09933471679688,796.7999877929688,3172.2900390625,4.89983606338501,895.4295654296875,253.1316375732422,61.18465042114258,4285.54638671875,1375.7562255859375,245.4056396484375,1882.004638671875,226.04638671875,233.2751922607422,753.0487670898438,3523.59716796875,4885.9365234375,562.0,634.8765869140625,1831.5030517578125,2371.75830078125,885.0652465820312,5497.69921875,264.7120361328125,2243.52490234375,2318.994873046875,1533.387451171875,3694.342041015625,453.8661804199219,826.6620483398438,609.5939331054688,314.4330139160156,270.3064270019531,3211.74755859375,622.9141845703125,618.3711547851562,2931.376220703125,377.7778015136719,469.1876525878906,1608.077880859375,494.83935546875,1272.2918701171875,1190.361328125,709.2462158203125,1101.4466552734375,1823.32373046875,229.43739318847656,1400.9229736328125,-1.3150157928466797,3838.128662109375,694.504150390625,180.67706298828125,1126.2584228515625,4061.928955078125
96,1625.9044189453125,2638.19873046875,1851.3984375,2125.27099609375,967.2337036132812,360.341552734375,491.80010986328125,4925.029296875,578.5717163085938,191.89772033691406,3488.329833984375,525.7816162109375,1520.4664306640625,4075.01220703125,623.7981567382812,2105.868896484375,504.59112548828125,1694.433837890625,205.88169860839844,2368.7177734375,4355.3251953125,126.12104797363281,1443.0823974609375,4592.40966796875,2610.786865234375,7105.16064453125,2541.63427734375,341.34210205078125,403.4706726074219,1680.174560546875,1526.0933837890625,5656.4150390625,6760.54833984375,1262.335205078125,335.534423828125,1337.0911865234375,1324.4251708984375,1817.0731201171875,1264.697998046875,628.5985107421875,1445.3026123046875,625.0311889648438,4920.560546875,7.429987907409668,2126.96826171875,728.5699462890625,4882.693359375,139.9788360595703,796.4000244140625,3234.957275390625,4.908348560333252,892.8825073242188,257.37200927734375,61.797611236572266,4335.779296875,1381.23974609375,246.921630859375,1901.0052490234375,225.85250854492188,231.6702880859375,755.1057739257812,3478.118408203125,4950.1005859375,559.4000244140625,640.9690551757812,1854.0255126953125,2391.594482421875,888.1741943359375,5504.42822265625,267.52197265625,2316.535400390625,2397.381103515625,1534.3564453125,3788.904052734375,452.294677734375,813.9140625,602.7637939453125,315.0235290527344,274.0581359863281,3237.327880859375,631.4968872070312,622.9989013671875,2935.173583984375,380.5611572265625,469.88323974609375,1607.1068115234375,496.4349365234375,1266.927734375,1204.9512939453125,718.4523315429688,1101.91552734375,1835.6466064453125,231.2545623779297,1380.5445556640625,-1.3245820999145508,3876.003662109375,699.9228515625,181.67816162109375,1136.094482421875,4049.518798828125
97,1672.5445556640625,2690.173583984375,1850.92919921875,2156.183837890625,992.52392578125,361.0233154296875,492.7098388671875,4920.34521484375,583.283203125,194.49029541015625,3493.683837890625,516.7132568359375,1555.5010986328125,4077.963623046875,627.9884033203125,2144.12255859375,504.0937194824219,1715.49462890625,190.73828125,2439.798583984375,4410.70849609375,125.64933776855469,1450.738037109375,4636.37255859375,2620.420654296875,7167.61279296875,2551.6689453125,343.4570617675781,398.2266845703125,1699.5091552734375,1555.0872802734375,5702.76708984375,6899.69384765625,1257.47802734375,344.0863037109375,1353.0306396484375,1306.831298828125,1831.6759033203125,1273.528076171875,639.2570190429688,1454.5455322265625,623.9511108398438,4951.34423828125,7.429987907409668,2138.8271484375,727.9916381835938,4923.23779296875,148.4497833251953,807.4000244140625,3271.98779296875,5.061575412750244,887.8795776367188,258.10943603515625,62.09480667114258,4403.7412109375,1396.615234375,247.42637634277344,1906.7054443359375,225.4647979736328,237.5234375,754.7481079101562,3535.4609375,5253.9384765625,553.4000244140625,646.6559448242188,1851.6295166015625,2377.79541015625,894.1976928710938,5510.1962890625,277.59881591796875,2347.900146484375,2402.8955078125,1555.673828125,3852.710205078125,452.0982360839844,808.6187133789062,621.5467529296875,316.89337158203125,278.9994201660156,3242.065185546875,647.1267700195312,626.855224609375,2978.84033203125,378.8086853027344,471.6230163574219,1623.6148681640625,509.5987243652344,1275.7054443359375,1202.8057861328125,733.22021484375,1105.6666259765625,1843.86181640625,233.5498809814453,1389.335205078125,-1.316724181175232,3920.032958984375,705.5222778320312,182.89691162109375,1167.8389892578125,4024.698486328125
98,1727.546630859375,2646.861572265625,1821.363037109375,2155.217529296875,997.7728881835938,370.17791748046875,493.61956787109375,4945.6396484375,597.794677734375,195.08160400390625,3444.602783203125,519.3042602539062,1594.44921875,4132.07421875,632.1785888671875,2137.427978515625,504.5406799316406,1728.418212890625,187.24363708496094,2420.587646484375,4383.47021484375,126.2068099975586,1443.0823974609375,4624.376953125,2605.006103515625,7004.275390625,2561.70361328125,340.79034423828125,407.1255798339844,1678.2410888671875,1581.3199462890625,5698.7294921875,6818.1259765625,1259.906494140625,353.14117431640625,1343.3204345703125,1287.7713623046875,1839.4642333984375,1272.5469970703125,642.8390502929688,1467.1937255859375,628.2716064453125,4893.87353515625,7.429987907409668,2115.874267578125,732.61865234375,4929.029296875,159.2351837158203,803.7999877929688,3290.0283203125,5.061575412750244,889.3349609375,257.6485595703125,62.29912567138672,4364.34326171875,1427.3572998046875,247.0059051513672,1899.5802001953125,226.04638671875,239.41152954101562,756.8051147460938,3535.4609375,5229.404296875,554.4000244140625,646.2493896484375,1848.7542724609375,2410.568603515625,895.1692504882812,5533.26708984375,284.96270751953125,2367.960205078125,2418.51025390625,1542.5926513671875,3877.957275390625,469.3846435546875,819.7977905273438,620.0289306640625,316.4997253417969,280.4634704589844,3264.802734375,653.0902099609375,631.48291015625,2954.158935546875,382.2098388671875,476.6674499511719,1620.2161865234375,507.1056213378906,1265.9522705078125,1207.0968017578125,737.3438110351562,1112.7001953125,1803.6983642578125,235.84521484375,1410.91259765625,-1.3344898223876953,3919.55908203125,692.1559448242188,182.89691162109375,1172.3101806640625,4036.15380859375
99,1710.2657470703125,2632.42431640625,1811.5078125,2162.946044921875,1000.1587524414062,369.49615478515625,489.4348449707031,4960.62939453125,594.779296875,192.76190185546875,3400.875732421875,511.9014587402344,1603.58056640625,4070.09326171875,628.8993530273438,2133.602783203125,509.9033508300781,1729.37548828125,182.75668334960938,2469.57568359375,4426.1435546875,127.92217254638672,1459.8289794921875,4587.41650390625,2576.104736328125,6937.01953125,2544.97900390625,333.89361572265625,399.0212097167969,1657.9398193359375,1550.9453125,5692.68701171875,7652.99853515625,1249.706787109375,352.3179931640625,1352.481201171875,1284.839111328125,1825.3480224609375,1267.6412353515625,640.392822265625,1448.707763671875,622.69091796875,4851.78857421875,7.429987907409668,2115.491455078125,729.3411865234375,4880.76220703125,155.6246337890625,814.4000244140625,3269.139404296875,4.961126804351807,881.1484375,256.0814514160156,61.9183464050293,4350.5537109375,1403.200927734375,243.88966369628906,1880.57958984375,224.49546813964844,237.3345947265625,760.4719848632812,3551.279541015625,5286.0205078125,556.5999755859375,643.8129272460938,1826.7110595703125,2385.557373046875,883.7051391601562,5551.5322265625,283.8968811035156,2372.417724609375,2443.940185546875,1531.93408203125,3893.564453125,466.9291687011719,809.5993041992188,615.4755249023438,314.4330139160156,278.72491455078125,3231.643310546875,642.894775390625,626.2767333984375,2963.65185546875,380.14892578125,469.7093505859375,1607.1068115234375,507.1056213378906,1273.7548828125,1211.817138671875,730.5350952148438,1101.4466552734375,1799.1343994140625,235.08010864257812,1410.91259765625,-1.3331232070922852,3917.665283203125,689.627197265625,180.37237548828125,1160.2381591796875,4016.10693359375
100,1674.7744140625,2622.799072265625,1827.933349609375,2175.50439453125,1003.4989624023438,362.19195556640625,495.0751953125,4957.81884765625,600.62158203125,192.48899841308594,3414.707763671875,525.7816162109375,1595.380859375,4132.07421875,623.2516479492188,2130.733642578125,515.8917236328125,1726.503662109375,178.44232177734375,2496.47119140625,4459.736328125,127.27892303466797,1491.88671875,4566.43994140625,2578.031494140625,6946.62744140625,2556.447265625,340.5144348144531,393.9360656738281,1654.5562744140625,1602.489990234375,5714.85107421875,7446.6796875,1207.4510498046875,346.9216613769531,1346.6181640625,1318.0718994140625,1870.6168212890625,1271.5660400390625,645.2852783203125,1457.46435546875,617.2903442382812,4838.43994140625,7.429987907409668,2100.572265625,729.7267456054688,4915.5146484375,153.35643005371094,805.7999877929688,3270.089111328125,4.937291622161865,864.1384887695312,260.598388671875,62.020503997802734,4407.68115234375,1393.31787109375,242.5421905517578,1898.1551513671875,225.4647979736328,238.27865600585938,748.5770263671875,3499.868896484375,5310.5537109375,545.2000122070312,641.78125,1844.920654296875,2429.542724609375,882.5393676757812,5575.56494140625,284.1875305175781,2399.164306640625,2473.830810546875,1537.263427734375,3883.0068359375,465.6523742675781,824.5046997070312,621.736572265625,313.1536560058594,278.1758728027344,3251.5390625,637.1236572265625,626.855224609375,2950.36181640625,378.9115295410156,473.01495361328125,1611.962158203125,500.6234130859375,1271.80419921875,1201.0892333984375,734.275146484375,1108.01123046875,1793.2012939453125,236.1321258544922,1424.0985107421875,-1.3823211193084717,3890.206298828125,684.5697631835938,172.69435119628906,1142.35400390625,3990.33203125
101,1758.2066650390625,2603.549072265625,1817.1392822265625,2202.553466796875,1019.2457885742188,361.80242919921875,493.9835205078125,4982.17724609375,601.7522583007812,189.66897583007812,3426.755126953125,516.8983154296875,1625.197509765625,4095.672607421875,620.8832397460938,2150.81689453125,514.7297973632812,1788.25,175.16339111328125,2495.5107421875,4504.22509765625,120.84635162353516,1484.709716796875,4584.42236328125,2595.372314453125,7071.53173828125,2590.85205078125,345.66400146484375,395.9224853515625,1652.1395263671875,1596.9674072265625,5722.9169921875,7916.8955078125,1223.9647216796875,359.4978942871094,1354.1300048828125,1379.6502685546875,1919.292724609375,1286.2830810546875,645.4600830078125,1456.4913330078125,615.1300659179688,4867.185546875,7.429987907409668,2087.18310546875,728.7627563476562,4959.919921875,153.77305603027344,806.0,3314.715576171875,4.942399024963379,862.864990234375,259.30780029296875,61.00819778442383,4397.83154296875,1479.513916015625,242.71072387695312,1959.906982421875,227.79116821289062,238.27865600585938,744.5524291992188,3576.98486328125,5312.44091796875,552.0,634.8765869140625,1836.7742919921875,2400.218994140625,884.09375,5594.791015625,282.4434814453125,2386.6826171875,2451.077880859375,1537.7479248046875,3993.635009765625,468.99176025390625,823.72021484375,621.3570556640625,314.53143310546875,280.82952880859375,3245.854736328125,639.4320678710938,624.3485717773438,2800.375732421875,379.22088623046875,471.6230163574219,1619.730712890625,505.111083984375,1277.1683349609375,1192.936279296875,730.1515502929688,1111.7623291015625,1802.78564453125,235.84521484375,1422.1007080078125,-1.3679718971252441,3875.52978515625,689.988525390625,170.41358947753906,1152.637451171875,3990.33203125
